go_id	go_name	namespace	n_genes_test	n_genes_background	expected	fold_enrichment	pvalue	genes	fdr_bh
GO:0005794	Golgi apparatus	cellular_component	5	2511	5.929064524063294	0.8433033541307138	0.7112047883153552	AT1G07890;AT1G07940;AT1G77810;AT2G26070;AT4G16660	0.7617275328404897
GO:0005525	GTP binding	molecular_function	1	538	1.270345166844306	0.7871876290788931	0.7212630402059117	AT1G07940	0.7703953998929628
GO:0004672	protein kinase activity	molecular_function	4	2064	4.873591866852505	0.8207498923341947	0.7218587021265512	AT4G26070;AT5G53450;AT5G57565;AT5G66210	0.7689364435695872
GO:0003924	GTPase activity	molecular_function	1	563	1.329376076084283	0.7522325833826722	0.737400691496914	AT1G07940	0.7833633362243639
GO:0046983	protein dimerization activity	molecular_function	1	576	1.360072148889071	0.7352551118827161	0.7454220250283656	AT2G20100	0.789744415705728
GO:0009536	plastid	cellular_component	3	1659	3.9172911371648764	0.765835342575849	0.7538970514612896	AT2G25710;AT5G16980;AT5G37850	0.7965704694685325
GO:0020037	heme binding	molecular_function	1	606	1.4309092399770436	0.6988563439677301	0.7630161324202938	AT1G07890	0.8040385051310621
GO:0005789	endoplasmic reticulum membrane	cellular_component	2	1225	2.892514552758875	0.6914399092970522	0.7876381361025359	AT2G26070;AT4G21310	0.8277591135447563
GO:0005777	peroxisome	cellular_component	1	660	1.558416003935394	0.6416771885521885	0.7916967271664548	AT4G39850	0.8297997782065516
GO:0006412	translation	biological_process	1	721	1.702451422480938	0.587388272461088	0.8199675552114326	AT2G47020	0.857139417714351
GO:0106310	protein serine kinase activity	molecular_function	2	1334	3.149889317045175	0.6349429451940697	0.825684205125595	AT4G26070;AT5G66210	0.860819703216046
GO:0045893	positive regulation of DNA-templated transcription	biological_process	1	768	1.8134295318520948	0.5514413339120371	0.8391207873118818	AT2G46830	0.8725075560378188
GO:0009651	response to salt stress	biological_process	1	783	1.848848077396081	0.5408773236838371	0.8447966109273108	AT2G37760	0.876085374294989
GO:0009733	response to auxin	biological_process	1	789	1.8630154956136755	0.5367641881425151	0.8470108547874495	AT5G63160	0.8760639975638002
GO:0042742	defense response to bacterium	biological_process	1	791	1.8677379683528736	0.5354070094114342	0.847741942202525	AT4G26070	0.8745127403773415
GO:0009535	chloroplast thylakoid membrane	cellular_component	1	841	1.9857997868328277	0.5035754392918483	0.8649329327692736	AT3G27110	0.8899047497258669
GO:0016020	membrane	cellular_component	12	6740	15.914733131097812	0.7540182987141444	0.883341512271487	AT1G26730;AT1G31830;AT1G77810;AT2G25737;AT2G48020;AT3G08040;AT3G26670;AT4G11830;AT4G30560;AT4G39850;AT5G53550;AT5G56320	0.9064656356293793
GO:0009941	chloroplast envelope	cellular_component	1	1035	2.4438796425350495	0.4091854535695116	0.9152267010933451	AT1G80380	0.936733333756113
GO:0009505	plant-type cell wall	cellular_component	1	1161	2.741395425104534	0.3647777299263087	0.9374073652787062	AT1G07890	0.9569366853886793
GO:0008270	zinc ion binding	molecular_function	1	1162	2.743756661474133	0.36446380761139796	0.9375580295505681	AT2G32250	0.9546045391787603
GO:0003729	mRNA binding	molecular_function	3	2522	5.955038124128884	0.5037751123447	0.9399653140057952	AT1G06710;AT1G07940;AT3G57410	0.9545761738089942
GO:0000976	transcription cis-regulatory region binding	molecular_function	3	2612	6.1675493973928015	0.48641685809086266	0.9488458719428998	AT1G01060;AT4G35040;AT5G48150	0.9611048625364773
GO:0003674	molecular_function	molecular_function	18	11727	27.690218906288433	0.6500490321480344	0.987950319241522	AT1G09710;AT1G31600;AT1G49360;AT1G60200;AT2G25640;AT2G25737;AT2G45540;AT2G46560;AT3G46500;AT4G15563;AT4G18975;AT4G21310;AT4G33130;AT5G18065;AT5G18780;AT5G21950;AT5G56320;AT5G62760	0.9981353740790635
GO:0005576	extracellular region	cellular_component	6	5332	12.590112322702304	0.4765644536134034	0.9889324263643049	AT1G02850;AT1G07890;AT1G67800;AT5G24318;AT5G53550;AT5G56320	0.9965591545881942
GO:0004674	protein serine/threonine kinase activity	molecular_function	1	1921	4.535935065999836	0.22046170975764937	0.9900919859461711	AT5G66210	0.9951693807458951
GO:0008150	biological_process	biological_process	8	6977	16.474346150692792	0.48560349083496573	0.994816742047502	AT1G49360;AT2G26590;AT3G26670;AT3G46500;AT4G16660;AT4G33130;AT5G18065;AT5G65560	0.9973610303903345
GO:0005575	cellular_component	cellular_component	1	3176	7.499286709846683	0.13334601525328857	0.9995520856312767	AT5G18065	0.9995520856312767
